Formula,A,B,ARR_A,ARR_B,MPR_A,MPR_B,END_A,END_B,OF,t,BL_AB,BL_AX,BL_BX,ENR,r_A12,r_A6,r_B,EN_A,EN_B,R_A,IE_A,D_A,TC_A,VLC_A,MP_A,BP_A,CR_A,VR_A,AM_A,R_B,IE_B,D_B,TC_B,VLC_B,MP_B,BP_B,CR_B,VR_B,AM_B,Cubic,Hexagonal,Monoclinic,Orthorhombic,Tetragonal,Triclinic,Trigonal
BaSnO3,Ba,Sn,4.216666667,2.35,18.39587932,9.291390728,2.55,1.48,0.492857143,1.018369096,240.896959,185.414775,186.802864,0.708133971,1.61,1.35,0.69,0.89,1.96,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,141,709,7.287,60.0,14,505.08,2875.0,121,217,118.71,1,0,0,1,0,0,0
BAsO3,B,As,1.45,1.983333333,43.19352465,20.05150846,1.4,1.26,0.328571429,0.634875443,202.998236,149.8236,184.857116,0.677419355,0.27,0.27,0.46,2.04,2.18,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81,119,947,5.776,50.0,5,1090.0,887.0,119,185,74.92159,1,0,0,0,0,0,0
BaSrO3,Ba,Sr,4.216666667,4.15,18.39587932,19.31567329,2.55,2.49,0.842857143,0.824957911,240.999676,185.414775,186.441991,0.965116279,1.61,1.35,1.18,0.89,0.95,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,249,550,2.64,35.0,2,1050.0,1655.0,121,249,87.62,1,0,0,0,0,0,0
BaTaO3,Ba,Ta,4.216666667,2.433333333,18.39587932,60.52244297,2.55,1.94,0.485714286,1.023265102,239.966511,185.414775,185.661276,0.932692308,1.61,1.35,0.68,0.89,1.5,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,146,761,16.654,58.0,13,3290.0,5731.0,120,217,180.9479,1,0,0,0,0,0,0
BaTbO3,Ba,Tb,4.216666667,3.2,18.39587932,29.96688742,2.55,2.24,0.542857143,0.985366394,239.991351,185.414775,185.548416,1.037037037,1.61,1.35,0.76,0.89,1.2,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,192,566,8.229,400.0,5,1629.0,3503.0,120,221,158.92535,1,0,0,1,1,1,1
BaTcO3,Ba,Tc,4.216666667,2.283333333,18.39587932,44.70198675,2.55,1.54,0.428571429,1.064195706,245.908191,185.414775,191.786556,0.77,1.61,1.35,0.6,0.89,1.9,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,137,702,11.5,7.7,7,2430.0,4538.0,126,209,96.90636,0,1,0,0,0,0,1
BaTeO3,Ba,Te,4.216666667,2.216666667,18.39587932,13.29396615,2.55,1.34,0.692857143,0.898055448,239.868231,185.414775,185.838396,0.565400844,1.61,1.35,0.97,0.89,2.1,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,133,869,6.232,0.52,16,722.66,1261.0,120,206,127.6,0,0,1,1,1,0,0
BaThO3,Ba,Th,4.216666667,3.0,18.39587932,37.21486387,2.55,2.14,0.671428571,0.909568979,239.984871,185.414775,185.587836,0.914529915,1.61,1.35,0.94,0.89,1.3,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,180,587,11.72,0.00943,6,2023.0,5061.0,120,237,232.038,1,0,0,1,0,0,0
BaTiO3,Ba,Ti,4.216666667,2.333333333,18.39587932,35.70640177,2.55,1.9,0.435714286,1.0589012,255.961975,185.414775,201.6751,0.945273632,1.61,1.35,0.61,0.89,1.54,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,140,659,4.54,22.0,4,1941.0,3560.0,136,187,47.867,1,1,0,1,1,0,1
BaTlO3,Ba,Tl,4.216666667,2.833333333,18.39587932,10.61442237,2.55,1.82,0.857142857,0.818612081,239.952039,185.414775,185.701884,0.7,1.61,1.35,1.2,0.89,1.62,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,170,589,11.85,100.0,5,577.0,1746.0,120,196,204.383,1,0,0,1,0,0,0
BaTmO3,Ba,Tm,4.216666667,3.133333333,18.39587932,33.44370861,2.55,2.19,0.685714286,0.901860768,239.988336,185.414775,185.568351,0.927966102,1.61,1.35,0.96,0.89,1.25,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,188,597,9.321,50.0,9,1818.0,2223.0,120,227,168.93422,1,0,0,1,0,0,0
BAuO3,B,Au,1.45,2.4,43.19352465,24.6013613,1.4,0.9,0.664285714,0.50681044,203.9775,149.8236,185.9271,0.386266094,0.27,0.27,0.93,2.04,2.54,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81,144,890,19.282,7.7,3,1337.33,3129.0,120,166,196.96657,1,0,0,0,0,0,0
BaUO3,Ba,U,4.216666667,2.916666667,18.39587932,25.90139809,2.55,2.06,0.635714286,0.929428564,239.978391,185.414775,185.618076,0.899563319,1.61,1.35,0.89,0.89,1.38,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,175,597,18.95,35.0,8,1408.0,4404.0,120,240,238.0289,0,0,0,1,0,0,0
BaVO3,Ba,V,4.216666667,2.233333333,18.39587932,40.15820456,2.55,1.81,0.414285714,1.074945157,244.950716,185.414775,190.705151,0.914141414,1.61,1.35,0.58,0.89,1.63,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,134,651,6.11,31.0,5,2183.0,3680.0,125,179,50.9415,1,0,0,1,0,0,1
BaWO3,Ba,W,4.216666667,2.316666667,18.39587932,67.9727741,2.55,1.08,0.471428571,1.033199714,239.805519,185.414775,185.895024,0.524271845,1.61,1.35,0.66,0.89,2.36,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,139,770,19.25,35.0,14,3695.0,5828.0,120,210,183.84,1,0,0,0,0,0,0
BaYbO3,Ba,Yb,4.216666667,3.083333333,18.39587932,20.08830022,2.55,2.34,0.678571429,0.905698473,239.996031,185.414775,185.507196,0.995744681,1.61,1.35,0.95,0.89,1.1,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,185,603,6.965,0.52,10,1092.0,1469.0,120,242,173.05,1,0,0,0,0,0,1
BaYO3,Ba,Y,4.216666667,3.733333333,18.39587932,33.02060338,2.55,2.22,0.642857143,0.92538757,242.990199,185.414775,188.556444,0.965217391,1.61,1.35,0.9,0.89,1.22,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,224,600,4.469,17.0,3,1795.0,3618.0,123,219,88.90584,0,0,0,1,0,0,0
BaZnO3,Ba,Zn,4.216666667,2.316666667,18.39587932,12.74245769,2.55,1.79,0.528571429,0.994575426,241.948016,185.414775,187.711631,0.836448598,1.61,1.35,0.74,0.89,1.65,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,139,906,7.134,120.0,12,692.68,1180.0,122,139,65.4,1,0,0,0,0,0,0
BaZrO3,Ba,Zr,4.216666667,3.516666667,18.39587932,39.1464312,2.55,2.11,0.514285714,1.003958213,244.982576,185.414775,190.599311,0.995283019,1.61,1.35,0.72,0.89,1.33,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,211,640,6.506,23.0,4,2128.0,4682.0,125,186,91.22,1,0,0,0,1,0,0
BBaO3,B,Ba,1.45,4.216666667,43.19352465,18.39587932,1.4,2.55,0.964285714,0.429406663,203.880975,149.8236,185.414775,0.927272727,0.27,0.27,1.35,2.04,0.89,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,1,0,0,0,0,0,0
BBeO3,B,Be,1.45,1.866666667,43.19352465,28.69757174,1.4,1.87,0.321428571,0.638307202,179.980119,149.8236,161.685279,1.010810811,0.27,0.27,0.45,2.04,1.57,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,1,0,0,0,0,0,0
BBiO3,B,Bi,1.45,2.633333333,43.19352465,10.01747609,1.4,1.42,0.542857143,0.546698298,203.999964,149.8236,185.818524,0.657407407,0.27,0.27,0.76,2.04,2.02,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81,158,703,9.807,400.0,7,544.55,1837.0,120,207,208.9804,1,0,0,0,0,0,0
BCaO3,B,Ca,1.45,3.233333333,43.19352465,20.51140545,1.4,2.44,0.714285714,0.492028469,254.902656,149.8236,236.464176,1.016666667,0.27,0.27,1.0,2.04,1.0,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81,194,590,1.54,200.0,2,1115.0,1757.0,171,231,40.08,1,0,0,0,0,0,0
BCdO3,B,Cd,1.45,2.516666667,43.19352465,10.93119941,1.4,1.75,0.678571429,0.502497159,206.988975,149.8236,188.724375,0.744680851,0.27,0.27,0.95,2.04,1.69,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81,151,868,8.69,120.0,12,594.22,1040.0,123,158,112.41,1,0,0,0,0,0,0
BCeO3,B,Ce,1.45,3.3,43.19352465,19.70198675,1.4,2.32,0.621428571,0.52020631,203.923824,149.8236,185.515584,1.022026432,0.27,0.27,0.87,2.04,1.12,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81,198,534,6.77,23.0,6,1071.0,3697.0,120,235,140.116,1,0,0,0,0,0,0
BCoO3,B,Co,1.45,2.083333333,43.19352465,32.52391464,1.4,1.56,0.378571429,0.611848873,179.997696,149.8236,161.780976,0.808290155,0.27,0.27,0.53,2.04,1.88,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81,125,760,8.86,100.0,9,1768.0,3200.0,96,192,58.93319,1,0,0,0,0,0,0
BCrO3,B,Cr,1.45,2.133333333,43.19352465,40.10301692,1.4,1.78,0.35,0.624798055,197.987004,149.8236,179.714844,0.941798942,0.27,0.27,0.49,2.04,1.66,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81,128,653,7.15,94.0,6,2180.0,2944.0,114,189,51.996,1,0,0,0,0,0,0
BCsO3,B,Cs,1.45,4.966666667,43.19352465,5.548013245,1.4,2.65,1.192857143,0.384647663,203.859375,149.8236,185.367975,0.863192182,0.27,0.27,1.67,2.04,0.79,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81,298,376,1.873,58.0,3,301.59,944.0,120,343,132.905452,1,0,0,0,0,0,0
BCuO3,B,Cu,1.45,2.25,43.19352465,24.97737307,1.4,1.54,0.485714286,0.567725156,189.998236,149.8236,171.786556,0.740384615,0.27,0.27,0.68,2.04,1.9,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81,135,745,8.96,400.0,11,1357.77,2835.0,106,140,63.55,1,0,0,0,0,0,0
BDyO3,B,Dy,1.45,3.133333333,43.19352465,30.99705666,1.4,2.22,0.707142857,0.494087165,203.939484,149.8236,185.556444,0.928870293,0.27,0.27,0.99,2.04,1.22,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81,188,573,8.55,120.0,6,1685.0,2840.0,120,229,162.5,1,0,0,0,0,0,0
Be2O3,Be,Be,1.866666667,1.866666667,28.69757174,28.69757174,1.87,1.87,0.321428571,0.707106781,192.0,161.685279,161.685279,1.010810811,0.45,0.45,0.45,1.57,1.57,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,1,0,0,0,0,0,0
BeAcO3,Be,Ac,1.866666667,3.25,28.69757174,24.35614422,1.87,2.34,0.8,0.519106169,215.980119,161.685279,185.507196,0.928571429,0.45,0.45,1.12,1.57,1.1,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,195,499,10.07,0.12,5,1324.0,3471.0,120,260,227.02775,0,0,0,0,0,0,1
BeAgO3,Be,Ag,1.866666667,2.666666667,28.69757174,22.71762325,1.87,1.51,0.678571429,0.55665853,219.988336,161.685279,189.794791,0.642553191,0.45,0.45,0.95,1.57,1.93,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,160,731,10.501,400.0,11,1234.93,2435.0,124,172,107.868,1,0,0,0,0,0,0
BeAlO3,Be,Al,1.866666667,2.383333333,28.69757174,17.17139441,1.87,1.83,0.385714286,0.674302858,216.999856,161.685279,186.698599,0.943298969,0.45,0.45,0.54,1.57,1.61,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,143,578,2.698,27.0,3,933.437,2792.0,121,184,26.981538,1,0,0,0,0,0,0
BeAsO3,Be,As,1.866666667,1.983333333,28.69757174,20.05150846,1.87,1.26,0.371428571,0.681326846,214.966511,161.685279,184.857116,0.65625,0.45,0.45,0.52,1.57,2.18,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,119,947,5.776,50.0,5,1090.0,887.0,119,185,74.92159,1,0,0,0,0,0,0
BeAuO3,Be,Au,1.866666667,2.4,28.69757174,24.6013613,1.87,0.9,0.664285714,0.561436715,215.915319,161.685279,185.9271,0.386266094,0.45,0.45,0.93,1.57,2.54,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,144,890,19.282,7.7,3,1337.33,3129.0,120,166,196.96657,1,0,0,0,0,0,0
BeBaO3,Be,Ba,1.866666667,4.216666667,28.69757174,18.39587932,1.87,2.55,0.964285714,0.475690016,215.958384,161.685279,185.414775,0.927272727,0.45,0.45,1.35,1.57,0.89,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,253,503,3.594,35.0,4,1000.0,2170.0,120,268,137.33,1,0,0,0,0,0,0
BeBiO3,Be,Bi,1.866666667,2.633333333,28.69757174,10.01747609,1.87,1.42,0.642857143,0.568759802,215.981775,161.685279,185.818524,0.617391304,0.45,0.45,0.9,1.57,2.02,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,158,703,9.807,400.0,7,544.55,1837.0,120,207,208.9804,1,0,0,0,0,0,0
BeBO3,Be,B,1.866666667,1.45,28.69757174,43.19352465,1.87,1.4,0.192857143,0.783321883,179.980119,161.685279,149.8236,0.838323353,0.45,0.45,0.27,1.57,2.04,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,87,801,2.34,27.4,3,2348.0,4273.0,84,192,10.81,1,0,0,0,0,0,0
BeCaO3,Be,Ca,1.866666667,3.233333333,28.69757174,20.51140545,1.87,2.44,0.714285714,0.545061477,266.970759,161.685279,236.464176,1.016666667,0.45,0.45,1.0,1.57,1.0,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,194,590,1.54,200.0,2,1115.0,1757.0,171,231,40.08,0,0,0,1,0,0,0
BeCdO3,Be,Cd,1.866666667,2.516666667,28.69757174,10.93119941,1.87,1.75,0.678571429,0.55665853,218.998704,161.685279,188.724375,0.744680851,0.45,0.45,0.95,1.57,1.69,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,151,868,8.69,120.0,12,594.22,1040.0,123,158,112.41,1,0,0,0,0,0,0
BeCeO3,Be,Ce,1.866666667,3.3,28.69757174,19.70198675,1.87,2.32,0.621428571,0.576276452,215.981775,161.685279,185.515584,1.022026432,0.45,0.45,0.87,1.57,1.12,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,198,534,6.77,23.0,6,1071.0,3697.0,120,235,140.116,0,0,0,0,0,0,1
BeCoO3,Be,Co,1.866666667,2.083333333,28.69757174,32.52391464,1.87,1.56,0.378571429,0.677796656,191.991351,161.685279,161.780976,0.808290155,0.45,0.45,0.53,1.57,1.88,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,125,760,8.86,100.0,9,1768.0,3200.0,96,192,58.93319,1,0,0,0,0,0,0
BeCrO3,Be,Cr,1.866666667,2.133333333,28.69757174,40.10301692,1.87,1.78,0.392857143,0.670844895,209.999271,161.685279,179.714844,0.912820513,0.45,0.45,0.55,1.57,1.66,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,128,653,7.15,94.0,6,2180.0,2944.0,114,189,51.996,1,0,0,0,0,0,0
BeCsO3,Be,Cs,1.866666667,4.966666667,28.69757174,5.548013245,1.87,2.65,1.192857143,0.426106692,215.945244,161.685279,185.367975,0.863192182,0.45,0.45,1.67,1.57,0.79,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,298,376,1.873,58.0,3,301.59,944.0,120,343,132.905452,1,0,0,0,0,0,0
BeCuO3,Be,Cu,1.866666667,2.25,28.69757174,24.97737307,1.87,1.54,0.485714286,0.628917089,201.990199,161.685279,171.786556,0.740384615,0.45,0.45,0.68,1.57,1.9,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,135,745,8.96,400.0,11,1357.77,2835.0,106,140,63.55,1,0,0,0,0,0,0
BeDyO3,Be,Dy,1.866666667,3.133333333,28.69757174,30.99705666,1.87,2.22,0.707142857,0.547342069,215.988975,161.685279,185.556444,0.928870293,0.45,0.45,0.99,1.57,1.22,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,188,573,8.55,120.0,6,1685.0,2840.0,120,229,162.5,1,0,0,0,0,0,0
BeErO3,Be,Er,1.866666667,3.15,28.69757174,33.14937454,1.87,2.2,0.635714286,0.57124347,215.990199,161.685279,185.5644,0.96069869,0.45,0.45,0.89,1.57,1.24,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,189,589,9.066,60.0,8,1802.0,3141.0,120,235,167.26,1,0,0,0,0,0,0
BeEuO3,Be,Eu,1.866666667,3.3,28.69757174,20.14348786,1.87,2.24,0.757142857,0.531767295,215.987679,161.685279,185.548416,0.910569106,0.45,0.45,1.06,1.57,1.2,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,198,547,5.243,100.0,3,1095.0,1802.0,120,233,151.964,0,0,0,1,0,0,0
BeFeO3,Be,Fe,1.866666667,2.1,28.69757174,33.31493745,1.87,1.61,0.421428571,0.657360575,194.993916,161.685279,164.766711,0.809045226,0.45,0.45,0.59,1.57,1.83,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,126,762,7.874,79.0,8,1811.0,3134.0,99,194,55.84,1,0,0,0,0,0,0
BeGaO3,Be,Ga,1.866666667,2.25,28.69757174,5.572295806,1.87,1.63,0.442857143,0.647597795,217.994816,161.685279,187.760879,0.806930693,0.45,0.45,0.62,1.57,1.81,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,135,579,5.907,29.0,3,302.91,2477.0,122,187,69.723,1,0,0,0,0,0,0
BeGdO3,Be,Gd,1.866666667,3.216666667,28.69757174,29.17586461,1.87,2.24,0.671428571,0.559037412,215.987679,161.685279,185.548416,0.957264957,0.45,0.45,0.94,1.57,1.2,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,193,593,7.895,91.0,4,1586.0,3546.0,120,237,157.25,0,0,0,1,0,0,0
BeGeO3,Be,Ge,1.866666667,2.033333333,28.69757174,22.28476821,1.87,1.43,0.378571429,0.677796656,215.982576,161.685279,185.815959,0.740932642,0.45,0.45,0.53,1.57,2.01,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,122,762,5.323,60.0,4,1211.4,3106.0,120,211,72.63,1,0,0,0,0,0,0
BeHfO3,Be,Hf,1.866666667,2.916666667,28.69757174,46.10007358,1.87,2.14,0.507142857,0.61997514,215.993439,161.685279,185.587836,1.014218009,0.45,0.45,0.71,1.57,1.3,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,175,658,13.31,0.00943,12,2506.0,4876.0,120,212,178.49,1,0,0,0,0,0,0
BeHgO3,Be,Hg,1.866666667,2.516666667,28.69757174,4.310522443,1.87,1.44,0.792857143,0.521174321,215.983359,161.685279,185.813376,0.573705179,0.45,0.45,1.11,1.57,2.0,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,151,1007,13.5336,79.0,4,234.32,629.88,120,209,200.59,1,0,0,0,0,0,0
BeHoO3,Be,Ho,1.866666667,3.166666667,28.69757174,32.13760118,1.87,2.21,0.642857143,0.568759802,215.989596,161.685279,185.560431,0.960869565,0.45,0.45,0.9,1.57,1.23,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,190,581,8.795,29.0,7,1747.0,2973.0,120,216,164.93033,1,0,0,0,0,0,0
BeInO3,Be,In,1.866666667,2.766666667,28.69757174,7.905629139,1.87,1.66,0.571428571,0.594612521,217.996031,161.685279,187.751996,0.754545455,0.45,0.45,0.8,1.57,1.78,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,166,558,7.31,29.0,13,429.75,2345.0,122,193,114.818,1,0,0,0,0,0,0
BeIrO3,Be,Ir,1.866666667,2.266666667,28.69757174,50.01839588,1.87,1.24,0.45,0.644407658,215.964279,161.685279,185.861616,0.610837438,0.45,0.45,0.63,1.57,2.2,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,136,880,22.56,31.0,17,2719.0,4701.0,120,202,192.22,1,0,0,0,0,0,0
BeKO3,Be,K,1.866666667,4.05,28.69757174,6.190765269,1.87,2.62,0.985714286,0.470556671,291.949375,161.685279,261.382204,0.942446043,0.45,0.45,1.38,1.57,0.82,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,243,419,0.862,140.0,1,336.53,1032.0,196,275,39.0983,1,0,0,0,0,0,0
BeLaO3,Be,La,1.866666667,3.25,28.69757174,21.90949227,1.87,2.34,0.735714286,0.538332323,215.980119,161.685279,185.507196,0.962962963,0.45,0.45,1.03,1.57,1.1,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,195,538,6.145,17.0,5,1191.0,3737.0,120,240,138.9055,0,0,0,1,0,0,0
BeLiO3,Be,Li,1.866666667,2.783333333,28.69757174,8.345290655,1.87,2.46,0.542857143,0.605623864,223.968671,161.685279,193.455356,1.138888889,0.45,0.45,0.76,1.57,0.98,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,167,520,0.534,84.8,1,453.65,1615.0,128,182,7.0,1,0,0,0,0,0,0
BeLuO3,Be,Lu,1.866666667,2.9,28.69757174,35.61442237,1.87,2.17,0.614285714,0.578826347,215.9919,161.685279,185.576199,0.960176991,0.45,0.45,0.86,1.57,1.27,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,174,523,9.84,0.12,11,1936.0,3675.0,120,221,174.9667,1,0,0,0,0,0,0
BeMgO3,Be,Mg,1.866666667,2.416666667,28.69757174,16.97939662,1.87,2.13,0.514285714,0.617050729,236.993916,161.685279,206.591679,1.004716981,0.45,0.45,0.72,1.57,1.31,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,145,738,1.738,190.0,2,923.0,1363.0,141,173,24.305,1,0,0,0,0,0,0
BeMnO3,Be,Mn,1.866666667,2.116666667,28.69757174,27.94334069,1.87,1.89,0.378571429,0.677796656,198.999964,161.685279,168.678511,0.979274611,0.45,0.45,0.53,1.57,1.55,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,127,717,7.44,7.7,7,1519.0,2334.0,103,197,54.93804,1,0,0,0,0,0,0
BeMoO3,Be,Mo,1.866666667,2.316666667,28.69757174,53.27446652,1.87,1.28,0.464285714,0.638120754,221.968671,161.685279,191.852544,0.624390244,0.45,0.45,0.65,1.57,2.16,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,139,684,10.22,94.0,6,2896.0,4912.0,126,209,95.95,1,0,0,0,0,0,0
BeNaO3,Be,Na,1.866666667,3.166666667,28.69757174,6.823951435,1.87,2.51,0.728571429,0.540556837,261.963136,161.685279,231.432991,1.037190083,0.45,0.45,1.02,1.57,0.93,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,190,496,0.971,85.0,1,370.95,1156.0,166,227,22.9897693,1,0,0,0,0,0,0
BeNbO3,Be,Nb,1.866666667,2.433333333,28.69757174,50.58866814,1.87,1.84,0.485714286,0.628917089,220.999919,161.685279,190.695296,0.884615385,0.45,0.45,0.68,1.57,1.6,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,146,652,8.57,31.0,5,2750.0,5017.0,125,207,92.90637,1,0,0,0,0,0,0
BeNdO3,Be,Nd,1.866666667,3.333333333,28.69757174,23.80426784,1.87,2.3,0.7,0.549641826,215.983359,161.685279,185.5239,0.966386555,0.45,0.45,0.98,1.57,1.14,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,200,533,7.007,94.0,8,1294.0,3347.0,120,229,144.24,0,0,0,0,0,0,1
BeNiO3,Be,Ni,1.866666667,2.066666667,28.69757174,31.78807947,1.87,1.53,0.342857143,0.695823162,193.989596,161.685279,163.789319,0.813829787,0.45,0.45,0.48,1.57,1.91,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,124,737,8.912,91.0,10,1728.0,3186.0,98,163,58.693,1,0,0,0,0,0,0
BeNpO3,Be,Np,1.866666667,2.916666667,28.69757174,16.86902134,1.87,2.08,0.614285714,0.578826347,215.996031,161.685279,185.610624,0.920353982,0.45,0.45,0.86,1.57,1.36,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,175,604,20.45,17.0,9,917.0,4175.0,120,221,237.048172,0,0,0,0,0,0,1
BeOsO3,Be,Os,1.866666667,2.283333333,28.69757174,60.81677704,1.87,1.24,0.407142857,0.664034287,215.964279,161.685279,185.861616,0.629441624,0.45,0.45,0.57,1.57,2.2,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,137,840,22.61,23.0,16,3306.0,5285.0,120,216,190.2,1,0,0,0,0,0,0
BePaO3,Be,Pa,1.866666667,3.0,28.69757174,33.94039735,1.87,1.94,0.65,0.566297639,215.999559,161.685279,185.661276,0.83982684,0.45,0.45,0.91,1.57,1.5,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,180,568,15.37,58.0,7,1845.0,4026.0,120,243,231.03588,1,0,0,0,0,0,0
BePbO3,Be,Pb,1.866666667,2.916666667,28.69757174,11.04874908,1.87,1.11,0.557142857,0.600067681,215.948016,161.685279,185.889111,0.509174312,0.45,0.45,0.78,1.57,2.33,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,175,716,11.342,91.0,6,600.61,2022.0,120,202,207.0,1,0,0,0,0,0,0
BePdO3,Be,Pd,1.866666667,2.283333333,28.69757174,33.6285872,1.87,1.24,0.442857143,0.647597795,220.964279,161.685279,190.861616,0.613861386,0.45,0.45,0.62,1.57,2.2,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,137,804,12.02,91.0,10,1828.05,3236.0,125,163,106.42,1,0,0,0,0,0,0
BePmO3,Be,Pm,1.866666667,3.35,28.69757174,24.19058131,1.87,2.31,0.692857143,0.55196099,215.982576,161.685279,185.519751,0.974683544,0.45,0.45,0.97,1.57,1.13,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,201,540,7.26,7.7,1,1315.0,3273.0,120,236,144.91276,0,0,0,1,0,0,0
BePrO3,Be,Pr,1.866666667,3.333333333,28.69757174,22.1486387,1.87,2.31,0.607142857,0.581398909,215.982576,161.685279,185.519751,1.026666667,0.45,0.45,0.85,1.57,1.13,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,200,527,6.773,31.0,7,1204.0,3793.0,120,239,140.90766,0,0,0,1,0,0,0
BePtO3,Be,Pt,1.866666667,2.316666667,28.69757174,37.55610743,1.87,1.16,0.478571429,0.631955336,215.954631,161.685279,185.878896,0.560386473,0.45,0.45,0.67,1.57,2.28,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,139,870,21.46,94.0,18,2041.55,4098.0,120,209,195.08,1,0,0,0,0,0,0
BePuO3,Be,Pu,1.866666667,2.916666667,28.69757174,16.79543782,1.87,2.16,0.592857143,0.586613249,215.992431,161.685279,185.580096,0.968609865,0.45,0.45,0.83,1.57,1.28,112,900,1.85,200.0,2,1560.0,2744.0,96,153,9.012183,175,585,19.84,23.0,10,913.0,3501.0,120,243,244.0642,1,0,0,0,0,0,0
