ARR_A,ARR_B,MPR_A,MPR_B,END_A,END_B,OF,t,BL_AB,BL_AX,BL_BX,ENR,r_A12,IE_A,D_A,TC_A,VLC_A,BP_A,VR_A,AM_A,IE_B,D_B,TC_B,VLC_B,BP_B,VR_B,AM_B,crystal_system
2.666666667,2.433333333,22.71762325,60.52244297,1.51,1.94,0.457142857,0.928944203,243.983359,189.794791,185.661276,0.950980392,1.28,731,10.501,400.0,11,2435.0,172,107.868,761,16.654,58.0,13,5731.0,217,180.9479,Trigonal
2.666666667,3.2,22.71762325,29.96688742,1.51,2.24,0.6,0.846002756,243.952039,189.794791,185.548416,1.0,1.28,731,10.501,400.0,11,2435.0,172,107.868,566,8.229,400.0,5,3503.0,221,158.92535,Cubic
2.666666667,2.283333333,22.71762325,44.70198675,1.51,1.54,0.428571429,0.947523087,249.999919,189.794791,191.786556,0.77,1.28,731,10.501,400.0,11,2435.0,172,107.868,702,11.5,7.7,7,4538.0,209,96.90636,Trigonal
2.666666667,3.0,22.71762325,37.21486387,1.51,2.14,0.671428571,0.809848792,243.964279,189.794791,185.587836,0.914529915,1.28,731,10.501,400.0,11,2435.0,172,107.868,587,11.72,0.00943,6,5061.0,237,232.038,Cubic
2.666666667,2.333333333,22.71762325,35.70640177,1.51,1.9,0.507142857,0.898126149,259.986311,189.794791,201.6751,0.900473934,1.28,731,10.501,400.0,11,2435.0,172,107.868,659,4.54,22.0,4,3560.0,187,47.867,Orthorhombic
2.666666667,2.833333333,22.71762325,10.61442237,1.51,1.82,0.857142857,0.728863913,243.991351,189.794791,185.701884,0.7,1.28,731,10.501,400.0,11,2435.0,172,107.868,589,11.85,100.0,5,1746.0,196,204.383,Cubic
2.666666667,3.133333333,22.71762325,33.44370861,1.51,2.19,0.685714286,0.802985667,243.958384,189.794791,185.568351,0.927966102,1.28,731,10.501,400.0,11,2435.0,172,107.868,597,9.321,50.0,9,2223.0,227,168.93422,Cubic
2.666666667,2.916666667,22.71762325,25.90139809,1.51,2.06,0.542857143,0.877336191,243.972775,189.794791,185.618076,0.953703704,1.28,731,10.501,400.0,11,2435.0,172,107.868,597,18.95,35.0,8,4404.0,240,238.0289,Trigonal
2.666666667,2.233333333,22.71762325,40.15820456,1.51,1.81,0.385714286,0.976827925,248.9919,189.794791,190.705151,0.932989691,1.28,731,10.501,400.0,11,2435.0,172,107.868,651,6.11,31.0,5,3680.0,179,50.9415,Tetragonal
2.666666667,2.316666667,22.71762325,67.9727741,1.51,1.08,0.442857143,0.93814167,243.983359,189.794791,185.895024,0.534653465,1.28,731,10.501,400.0,11,2435.0,172,107.868,770,19.25,35.0,14,5828.0,210,183.84,Cubic
2.666666667,3.083333333,22.71762325,20.08830022,1.51,2.34,0.678571429,0.806402627,243.937999,189.794791,185.507196,0.995744681,1.28,731,10.501,400.0,11,2435.0,172,107.868,603,6.965,0.52,10,1469.0,242,173.05,Orthorhombic
2.666666667,3.733333333,22.71762325,33.02060338,1.51,2.22,0.642857143,0.823933119,246.954631,189.794791,188.556444,0.965217391,1.28,731,10.501,400.0,11,2435.0,172,107.868,600,4.469,17.0,3,3618.0,219,88.90584,Cubic
2.666666667,2.316666667,22.71762325,12.74245769,1.51,1.79,0.528571429,0.885535595,245.992944,189.794791,187.711631,0.836448598,1.28,731,10.501,400.0,11,2435.0,172,107.868,906,7.134,120.0,12,1180.0,139,65.4,Cubic
2.666666667,3.516666667,22.71762325,39.1464312,1.51,2.11,0.514285714,0.893889705,248.9676,189.794791,190.599311,0.995283019,1.28,731,10.501,400.0,11,2435.0,172,107.868,640,6.506,23.0,4,4682.0,186,91.22,Orthorhombic
2.383333333,2.383333333,17.17139441,17.17139441,1.83,1.83,0.385714286,0.707106781,242.0,186.698599,186.698599,0.943298969,0.54,578,2.698,27.0,3,2792.0,184,26.981538,578,2.698,27.0,3,2792.0,184,26.981538,Cubic
2.383333333,3.25,17.17139441,24.35614422,1.83,2.34,0.8,0.544359982,240.976591,186.698599,185.507196,0.928571429,0.54,578,2.698,27.0,3,2792.0,184,26.981538,499,10.07,0.12,5,3471.0,260,227.02775,Orthorhombic
2.383333333,1.983333333,17.17139441,20.05150846,1.83,1.26,0.414285714,0.692821796,239.970759,186.698599,184.857116,0.636363636,0.54,578,2.698,27.0,3,2792.0,184,26.981538,947,5.776,50.0,5,887.0,185,74.92159,Cubic
2.383333333,2.4,17.17139441,24.6013613,1.83,0.9,0.664285714,0.588749852,240.922159,186.698599,185.9271,0.386266094,0.54,578,2.698,27.0,3,2792.0,184,26.981538,890,19.282,7.7,3,3129.0,166,196.96657,Cubic
2.383333333,4.216666667,17.17139441,18.39587932,1.83,2.55,0.964285714,0.498831693,240.953344,186.698599,185.414775,0.927272727,0.54,578,2.698,27.0,3,2792.0,184,26.981538,503,3.594,35.0,4,2170.0,268,137.33,Orthorhombic
2.383333333,1.866666667,17.17139441,28.69757174,1.83,1.87,0.321428571,0.741506571,216.999856,186.698599,161.685279,1.010810811,0.54,578,2.698,27.0,3,2792.0,184,26.981538,900,1.85,200.0,2,2744.0,153,9.012183,Cubic
2.383333333,3.233333333,17.17139441,20.51140545,1.83,2.44,0.714285714,0.571577981,291.966511,186.698599,236.464176,1.016666667,0.54,578,2.698,27.0,3,2792.0,184,26.981538,590,1.54,200.0,2,1757.0,231,40.08,Orthorhombic
2.383333333,2.516666667,17.17139441,10.93119941,1.83,1.75,0.678571429,0.583739215,243.999424,186.698599,188.724375,0.744680851,0.54,578,2.698,27.0,3,2792.0,184,26.981538,868,8.69,120.0,12,1040.0,158,112.41,Orthorhombic
2.383333333,3.3,17.17139441,19.70198675,1.83,2.32,0.721428571,0.569206289,240.978391,186.698599,185.515584,0.962655602,0.54,578,2.698,27.0,3,2792.0,184,26.981538,534,6.77,23.0,6,3697.0,235,140.116,Orthorhombic
2.383333333,4.966666667,17.17139441,5.548013245,1.83,2.65,1.192857143,0.446836207,240.939484,186.698599,185.367975,0.863192182,0.54,578,2.698,27.0,3,2792.0,184,26.981538,376,1.873,58.0,3,944.0,343,132.905452,Cubic
2.383333333,3.133333333,17.17139441,30.99705666,1.83,2.22,0.65,0.593847253,240.986311,186.698599,185.556444,0.961038961,0.54,578,2.698,27.0,3,2792.0,184,26.981538,573,8.55,120.0,6,2840.0,229,162.5,Trigonal
2.383333333,3.15,17.17139441,33.14937454,1.83,2.2,0.635714286,0.599033692,240.987679,186.698599,185.5644,0.96069869,0.54,578,2.698,27.0,3,2792.0,184,26.981538,589,9.066,60.0,8,3141.0,235,167.26,Orthorhombic
2.383333333,3.3,17.17139441,20.14348786,1.83,2.24,0.678571429,0.583739215,240.984871,186.698599,185.548416,0.953191489,0.54,578,2.698,27.0,3,2792.0,184,26.981538,547,5.243,100.0,3,1802.0,233,151.964,Orthorhombic
2.383333333,3.216666667,17.17139441,29.17586461,1.83,2.24,0.671428571,0.586233827,240.984871,186.698599,185.548416,0.957264957,0.54,578,2.698,27.0,3,2792.0,184,26.981538,593,7.895,91.0,4,3546.0,237,157.25,Trigonal
2.383333333,2.033333333,17.17139441,22.28476821,1.83,1.43,0.45,0.675757219,240.9856,186.698599,185.815959,0.704433498,0.54,578,2.698,27.0,3,2792.0,184,26.981538,762,5.323,60.0,4,3106.0,211,72.63,Cubic
2.383333333,2.916666667,17.17139441,46.10007358,1.83,2.14,0.507142857,0.650136093,240.991351,186.698599,185.587836,1.014218009,0.54,578,2.698,27.0,3,2792.0,184,26.981538,658,13.31,0.00943,12,4876.0,212,178.49,Cubic
2.383333333,2.516666667,17.17139441,4.310522443,1.83,1.44,0.792857143,0.546528747,240.986311,186.698599,185.813376,0.573705179,0.54,578,2.698,27.0,3,2792.0,184,26.981538,1007,13.5336,79.0,4,629.88,209,200.59,Orthorhombic
2.383333333,3.166666667,17.17139441,32.13760118,1.83,2.21,0.642857143,0.596429198,240.987004,186.698599,185.560431,0.960869565,0.54,578,2.698,27.0,3,2792.0,184,26.981538,581,8.795,29.0,7,2973.0,216,164.93033,Trigonal
2.383333333,2.266666667,17.17139441,50.01839588,1.83,1.24,0.485714286,0.659513056,240.968671,186.698599,185.861616,0.596153846,0.54,578,2.698,27.0,3,2792.0,184,26.981538,880,22.56,31.0,17,4701.0,202,192.22,Cubic
2.383333333,4.05,17.17139441,6.190765269,1.83,2.62,0.985714286,0.493448617,316.943831,186.698599,261.382204,0.942446043,0.54,578,2.698,27.0,3,2792.0,184,26.981538,419,0.862,140.0,1,1032.0,275,39.0983,Orthorhombic
2.383333333,3.25,17.17139441,21.90949227,1.83,2.34,0.735714286,0.564521463,240.976591,186.698599,185.507196,0.962962963,0.54,578,2.698,27.0,3,2792.0,184,26.981538,538,6.145,17.0,5,3737.0,240,138.9055,Orthorhombic
2.383333333,2.783333333,17.17139441,8.345290655,1.83,2.46,0.542857143,0.635086646,248.964279,186.698599,193.455356,1.138888889,0.54,578,2.698,27.0,3,2792.0,184,26.981538,520,0.534,84.8,1,1615.0,182,7.0,Cubic
2.383333333,2.9,17.17139441,35.61442237,1.83,2.17,0.614285714,0.606985467,240.989596,186.698599,185.576199,0.960176991,0.54,578,2.698,27.0,3,2792.0,184,26.981538,523,9.84,0.12,11,3675.0,221,174.9667,Trigonal
2.383333333,2.416666667,17.17139441,16.97939662,1.83,2.13,0.514285714,0.647069413,261.9919,186.698599,206.591679,1.004716981,0.54,578,2.698,27.0,3,2792.0,184,26.981538,738,1.738,190.0,2,1363.0,173,24.305,Cubic
2.383333333,2.116666667,17.17139441,27.94334069,1.83,1.89,0.464285714,0.669164466,223.999676,186.698599,168.678511,0.92195122,0.54,578,2.698,27.0,3,2792.0,184,26.981538,717,7.44,7.7,7,2334.0,197,54.93804,Cubic
2.383333333,3.166666667,17.17139441,6.823951435,1.83,2.51,0.728571429,0.566854196,286.958384,186.698599,231.432991,1.037190083,0.54,578,2.698,27.0,3,2792.0,184,26.981538,496,0.971,85.0,1,1156.0,227,22.9897693,Orthorhombic
2.383333333,2.433333333,17.17139441,50.58866814,1.83,1.84,0.514285714,0.647069413,245.999991,186.698599,190.695296,0.867924528,0.54,578,2.698,27.0,3,2792.0,184,26.981538,652,8.57,31.0,5,5017.0,207,92.90637,Cubic
2.383333333,3.333333333,17.17139441,23.80426784,1.83,2.3,0.7,0.576381158,240.980119,186.698599,185.5239,0.966386555,0.54,578,2.698,27.0,3,2792.0,184,26.981538,533,7.007,94.0,8,3347.0,229,144.24,Orthorhombic
2.383333333,2.916666667,17.17139441,16.86902134,1.83,2.08,0.614285714,0.606985467,240.994375,186.698599,185.610624,0.920353982,0.54,578,2.698,27.0,3,2792.0,184,26.981538,604,20.45,17.0,9,4175.0,221,237.048172,Orthorhombic
2.383333333,2.283333333,17.17139441,60.81677704,1.83,1.24,0.407142857,0.696338658,240.968671,186.698599,185.861616,0.629441624,0.54,578,2.698,27.0,3,2792.0,184,26.981538,840,22.61,23.0,16,5285.0,216,190.2,Cubic
2.383333333,3.0,17.17139441,33.94039735,1.83,1.94,0.65,0.593847253,240.998911,186.698599,185.661276,0.83982684,0.54,578,2.698,27.0,3,2792.0,184,26.981538,568,15.37,58.0,7,4026.0,243,231.03588,Cubic
2.383333333,3.35,17.17139441,24.19058131,1.83,2.31,0.692857143,0.578813146,240.979264,186.698599,185.519751,0.974683544,0.54,578,2.698,27.0,3,2792.0,184,26.981538,540,7.26,7.7,1,3273.0,236,144.91276,Orthorhombic
2.383333333,3.333333333,17.17139441,22.1486387,1.83,2.31,0.707142857,0.573969521,240.979264,186.698599,185.519751,0.966527197,0.54,578,2.698,27.0,3,2792.0,184,26.981538,527,6.773,31.0,7,3793.0,239,140.90766,Orthorhombic
2.383333333,2.316666667,17.17139441,37.55610743,1.83,1.16,0.478571429,0.662699109,240.959599,186.698599,185.878896,0.560386473,0.54,578,2.698,27.0,3,2792.0,184,26.981538,870,21.46,94.0,18,4098.0,209,195.08,Cubic
2.383333333,2.916666667,17.17139441,16.79543782,1.83,2.16,0.592857143,0.615151191,240.990199,186.698599,185.580096,0.968609865,0.54,578,2.698,27.0,3,2792.0,184,26.981538,585,19.84,23.0,10,3501.0,243,244.0642,Orthorhombic
2.383333333,5.05,17.17139441,5.747976453,1.83,2.62,1.085714286,0.469790122,237.943831,186.698599,182.382204,0.897260274,0.54,578,2.698,27.0,3,2792.0,184,26.981538,403,1.532,58.0,1,961.0,303,85.468,Cubic
2.383333333,2.283333333,17.17139441,63.63134658,1.83,1.54,0.45,0.675757219,240.992431,186.698599,185.786556,0.75862069,0.54,578,2.698,27.0,3,2792.0,184,26.981538,760,21.02,17.0,15,5869.0,217,186.207,Cubic
2.383333333,2.266666667,17.17139441,47.9580574,1.83,1.24,0.485714286,0.659513056,246.968671,186.698599,191.861616,0.596153846,0.54,578,2.698,27.0,3,2792.0,184,26.981538,710,12.37,79.0,8,4423.0,207,101.1,Cubic
2.383333333,2.7,17.17139441,33.37012509,1.83,2.08,0.535714286,0.638040537,268.994375,186.698599,213.610624,0.96744186,0.54,578,2.698,27.0,3,2792.0,184,26.981538,633,2.989,16.0,3,3109.0,211,44.95591,Cubic
2.383333333,1.966666667,17.17139441,31.03384842,1.83,1.54,0.285714286,0.762103975,231.992431,186.698599,176.786556,0.855555556,0.54,578,2.698,27.0,3,2792.0,184,26.981538,787,2.3296,140.0,4,3538.0,210,28.085,Cubic
2.383333333,3.333333333,17.17139441,24.77924945,1.83,2.27,0.685714286,0.581265744,240.982576,186.698599,185.536239,0.961864407,0.54,578,2.698,27.0,3,2792.0,184,26.981538,545,7.52,79.0,2,2067.0,229,150.4,Orthorhombic
2.383333333,4.15,17.17139441,19.31567329,1.83,2.49,0.842857143,0.531700448,241.960796,186.698599,186.441991,0.965116279,0.54,578,2.698,27.0,3,2792.0,184,26.981538,550,2.64,35.0,2,1655.0,249,87.62,Orthorhombic
2.383333333,2.433333333,17.17139441,60.52244297,1.83,1.94,0.514285714,0.647069413,240.998911,186.698599,185.661276,0.91509434,0.54,578,2.698,27.0,3,2792.0,184,26.981538,761,16.654,58.0,13,5731.0,217,180.9479,Cubic
2.383333333,3.2,17.17139441,29.96688742,1.83,2.24,0.657142857,0.591287567,240.984871,186.698599,185.548416,0.965517241,0.54,578,2.698,27.0,3,2792.0,184,26.981538,566,8.229,400.0,5,3503.0,221,158.92535,Trigonal
2.383333333,2.283333333,17.17139441,44.70198675,1.83,1.54,0.428571429,0.685893578,246.992431,186.698599,191.786556,0.77,0.54,578,2.698,27.0,3,2792.0,184,26.981538,702,11.5,7.7,7,4538.0,209,96.90636,Cubic
2.383333333,2.216666667,17.17139441,13.29396615,1.83,1.34,0.55,0.632159979,240.978391,186.698599,185.838396,0.617511521,0.54,578,2.698,27.0,3,2792.0,184,26.981538,869,6.232,0.52,16,1261.0,206,127.6,Cubic
2.383333333,3.0,17.17139441,37.21486387,1.83,2.14,0.671428571,0.586233827,240.991351,186.698599,185.587836,0.914529915,0.54,578,2.698,27.0,3,2792.0,184,26.981538,587,11.72,0.00943,6,5061.0,237,232.038,Cubic
2.383333333,2.333333333,17.17139441,35.70640177,1.83,1.9,0.478571429,0.662699109,256.999559,186.698599,201.6751,0.917874396,0.54,578,2.698,27.0,3,2792.0,184,26.981538,659,4.54,22.0,4,3560.0,187,47.867,Cubic
2.383333333,2.833333333,17.17139441,10.61442237,1.83,1.82,0.635714286,0.599033692,240.999991,186.698599,185.701884,0.794759825,0.54,578,2.698,27.0,3,2792.0,184,26.981538,589,11.85,100.0,5,1746.0,196,204.383,Orthorhombic
2.383333333,3.133333333,17.17139441,33.44370861,1.83,2.19,0.628571429,0.601661033,240.988336,186.698599,185.568351,0.960526316,0.54,578,2.698,27.0,3,2792.0,184,26.981538,597,9.321,50.0,9,2223.0,227,168.93422,Trigonal
2.383333333,2.916666667,17.17139441,25.90139809,1.83,2.06,0.735714286,0.564521463,240.995239,186.698599,185.618076,0.847736626,0.54,578,2.698,27.0,3,2792.0,184,26.981538,597,18.95,35.0,8,4404.0,240,238.0289,Orthorhombic
2.383333333,3.083333333,17.17139441,20.08830022,1.83,2.34,0.621428571,0.604311522,240.976591,186.698599,185.507196,1.030837004,0.54,578,2.698,27.0,3,2792.0,184,26.981538,603,6.965,0.52,10,1469.0,242,173.05,Orthorhombic
2.383333333,3.733333333,17.17139441,33.02060338,1.83,2.22,0.642857143,0.596429198,243.986311,186.698599,188.556444,0.965217391,0.54,578,2.698,27.0,3,2792.0,184,26.981538,600,4.469,17.0,3,3618.0,219,88.90584,Trigonal
2.383333333,2.316666667,17.17139441,12.74245769,1.83,1.79,0.528571429,0.641022035,242.999856,186.698599,187.711631,0.836448598,0.54,578,2.698,27.0,3,2792.0,184,26.981538,906,7.134,120.0,12,1180.0,139,65.4,Cubic
2.383333333,3.516666667,17.17139441,39.1464312,1.83,2.11,0.514285714,0.647069413,245.992944,186.698599,190.599311,0.995283019,0.54,578,2.698,27.0,3,2792.0,184,26.981538,640,6.506,23.0,4,4682.0,186,91.22,Cubic
1.983333333,1.983333333,20.05150846,20.05150846,1.26,1.26,0.414285714,0.707106781,238.0,184.857116,184.857116,0.636363636,0.58,947,5.776,50.0,5,887.0,185,74.92159,947,5.776,50.0,5,887.0,185,74.92159,Cubic
1.983333333,3.25,20.05150846,24.35614422,1.26,2.34,0.8,0.538748024,238.895024,184.857116,185.507196,0.928571429,0.52,947,5.776,50.0,5,887.0,185,74.92159,499,10.07,0.12,5,3471.0,260,227.02775,Orthorhombic
1.983333333,2.666666667,20.05150846,22.71762325,1.26,1.51,0.535714286,0.651196012,242.994375,184.857116,189.794791,0.702325581,0.58,947,5.776,50.0,5,887.0,185,74.92159,731,10.501,400.0,11,2435.0,172,107.868,Cubic
1.983333333,2.383333333,20.05150846,17.17139441,1.26,1.83,0.385714286,0.721686302,239.970759,184.857116,186.698599,0.943298969,0.58,947,5.776,50.0,5,887.0,185,74.92159,578,2.698,27.0,3,2792.0,184,26.981538,Cubic
1.983333333,4.216666667,20.05150846,18.39587932,1.26,2.55,0.964285714,0.493689098,238.850231,184.857116,185.414775,0.927272727,0.52,947,5.776,50.0,5,887.0,185,74.92159,503,3.594,35.0,4,2170.0,268,137.33,Orthorhombic
1.983333333,1.866666667,20.05150846,28.69757174,1.26,1.87,0.321428571,0.733862173,214.966511,184.857116,161.685279,1.010810811,0.52,947,5.776,50.0,5,887.0,185,74.92159,900,1.85,200.0,2,2744.0,153,9.012183,Cubic
1.983333333,2.633333333,20.05150846,10.01747609,1.26,1.42,0.642857143,0.590280443,238.997696,184.857116,185.818524,0.617391304,0.52,947,5.776,50.0,5,887.0,185,74.92159,703,9.807,400.0,7,1837.0,207,208.9804,Cubic
1.983333333,1.45,20.05150846,43.19352465,1.26,1.4,0.192857143,0.838366124,202.998236,184.857116,149.8236,0.838323353,0.58,947,5.776,50.0,5,887.0,185,74.92159,801,2.34,27.4,3,4273.0,192,10.81,Cubic
1.983333333,3.233333333,20.05150846,20.51140545,1.26,2.44,0.714285714,0.565685425,289.874684,184.857116,236.464176,1.016666667,0.52,947,5.776,50.0,5,887.0,185,74.92159,590,1.54,200.0,2,1757.0,231,40.08,Orthorhombic
1.983333333,2.516666667,20.05150846,10.93119941,1.26,1.75,0.678571429,0.577721285,241.978391,184.857116,188.724375,0.744680851,0.52,947,5.776,50.0,5,887.0,185,74.92159,868,8.69,120.0,12,1040.0,158,112.41,Cubic
1.983333333,3.3,20.05150846,19.70198675,1.26,2.32,0.621428571,0.616771554,238.898876,184.857116,185.515584,1.022026432,0.58,947,5.776,50.0,5,887.0,185,74.92159,534,6.77,23.0,6,3697.0,235,140.116,Cubic
1.983333333,2.083333333,20.05150846,32.52391464,1.26,1.56,0.435714286,0.696552949,214.9919,184.857116,161.780976,0.776119403,0.58,947,5.776,50.0,5,887.0,185,74.92159,760,8.86,100.0,9,3200.0,192,58.93319,Cubic
1.983333333,2.133333333,20.05150846,40.10301692,1.26,1.78,0.442857143,0.693104667,232.975664,184.857116,179.714844,0.881188119,0.58,947,5.776,50.0,5,887.0,185,74.92159,653,7.15,94.0,6,2944.0,189,51.996,Cubic
1.983333333,4.966666667,20.05150846,5.548013245,1.26,2.65,1.192857143,0.442229648,238.826111,184.857116,185.367975,0.863192182,0.52,947,5.776,50.0,5,887.0,185,74.92159,376,1.873,58.0,3,944.0,343,132.905452,Cubic
1.983333333,2.25,20.05150846,24.97737307,1.26,1.54,0.385714286,0.721686302,224.992944,184.857116,171.786556,0.793814433,0.58,947,5.776,50.0,5,887.0,185,74.92159,745,8.96,400.0,11,2835.0,140,63.55,Cubic
1.983333333,3.133333333,20.05150846,30.99705666,1.26,2.22,0.65,0.606091527,238.917056,184.857116,185.556444,0.961038961,0.58,947,5.776,50.0,5,887.0,185,74.92159,573,8.55,120.0,6,2840.0,229,162.5,Cubic
1.983333333,3.15,20.05150846,33.14937454,1.26,2.2,0.635714286,0.611384903,238.920476,184.857116,185.5644,0.96069869,0.58,947,5.776,50.0,5,887.0,185,74.92159,589,9.066,60.0,8,3141.0,235,167.26,Cubic
1.983333333,3.3,20.05150846,20.14348786,1.26,2.24,0.678571429,0.595775075,238.913564,184.857116,185.548416,0.953191489,0.58,947,5.776,50.0,5,887.0,185,74.92159,547,5.243,100.0,3,1802.0,233,151.964,Orthorhombic
1.983333333,2.1,20.05150846,33.31493745,1.26,1.61,0.464285714,0.682961672,217.988975,184.857116,164.766711,0.785365854,0.58,947,5.776,50.0,5,887.0,185,74.92159,762,7.874,79.0,8,3134.0,194,55.84,Cubic
1.983333333,2.25,20.05150846,5.572295806,1.26,1.63,0.442857143,0.693104667,240.987679,184.857116,187.760879,0.806930693,0.58,947,5.776,50.0,5,887.0,185,74.92159,579,5.907,29.0,3,2477.0,187,69.723,Cubic
1.983333333,3.216666667,20.05150846,29.17586461,1.26,2.24,0.671428571,0.598321123,238.913564,184.857116,185.548416,0.957264957,0.58,947,5.776,50.0,5,887.0,185,74.92159,593,7.895,91.0,4,3546.0,237,157.25,Cubic
1.983333333,2.033333333,20.05150846,22.28476821,1.26,1.43,0.378571429,0.72542561,238.997399,184.857116,185.815959,0.740932642,0.58,947,5.776,50.0,5,887.0,185,74.92159,762,5.323,60.0,4,3106.0,211,72.63,Cubic
1.983333333,2.916666667,20.05150846,46.10007358,1.26,2.14,0.507142857,0.663540961,238.930304,184.857116,185.587836,1.014218009,0.58,947,5.776,50.0,5,887.0,185,74.92159,658,13.31,0.00943,12,4876.0,212,178.49,Cubic
1.983333333,2.516666667,20.05150846,4.310522443,1.26,1.44,0.792857143,0.54089443,238.997084,184.857116,185.813376,0.573705179,0.52,947,5.776,50.0,5,887.0,185,74.92159,1007,13.5336,79.0,4,629.88,209,200.59,Cubic
1.983333333,3.166666667,20.05150846,32.13760118,1.26,2.21,0.642857143,0.608726707,238.918775,184.857116,185.560431,0.960869565,0.58,947,5.776,50.0,5,887.0,185,74.92159,581,8.795,29.0,7,2973.0,216,164.93033,Cubic
1.983333333,2.766666667,20.05150846,7.905629139,1.26,1.66,0.571428571,0.636396103,240.9856,184.857116,187.751996,0.754545455,0.58,947,5.776,50.0,5,887.0,185,74.92159,558,7.31,29.0,13,2345.0,193,114.818,Cubic
1.983333333,2.266666667,20.05150846,50.01839588,1.26,1.24,0.45,0.689690358,238.999964,184.857116,185.861616,0.610837438,0.58,947,5.776,50.0,5,887.0,185,74.92159,880,22.56,31.0,17,4701.0,202,192.22,Cubic
1.983333333,4.05,20.05150846,6.190765269,1.26,2.62,0.985714286,0.488361518,314.833536,184.857116,261.382204,0.942446043,0.52,947,5.776,50.0,5,887.0,185,74.92159,419,0.862,140.0,1,1032.0,275,39.0983,Orthorhombic
1.983333333,3.25,20.05150846,21.90949227,1.26,2.34,0.735714286,0.576161081,238.895024,184.857116,185.507196,0.962962963,0.58,947,5.776,50.0,5,887.0,185,74.92159,538,6.145,17.0,5,3737.0,240,138.9055,Cubic
1.983333333,2.783333333,20.05150846,8.345290655,1.26,2.46,0.542857143,0.628539361,246.8704,184.857116,193.455356,1.138888889,0.52,947,5.776,50.0,5,887.0,185,74.92159,520,0.534,84.8,1,1615.0,182,7.0,Cubic
1.983333333,2.9,20.05150846,35.61442237,1.26,2.17,0.614285714,0.619500631,238.925471,184.857116,185.576199,0.960176991,0.58,947,5.776,50.0,5,887.0,185,74.92159,523,9.84,0.12,11,3675.0,221,174.9667,Cubic
1.983333333,2.416666667,20.05150846,16.97939662,1.26,2.13,0.514285714,0.640398594,259.931879,184.857116,206.591679,1.004716981,0.52,947,5.776,50.0,5,887.0,185,74.92159,738,1.738,190.0,2,1363.0,173,24.305,Cubic
1.983333333,2.116666667,20.05150846,27.94334069,1.26,1.89,0.378571429,0.72542561,221.964279,184.857116,168.678511,0.979274611,0.58,947,5.776,50.0,5,887.0,185,74.92159,717,7.44,7.7,7,2334.0,197,54.93804,Cubic
1.983333333,2.316666667,20.05150846,53.27446652,1.26,1.28,0.464285714,0.682961672,244.999964,184.857116,191.852544,0.624390244,0.58,947,5.776,50.0,5,887.0,185,74.92159,684,10.22,94.0,6,4912.0,209,95.95,Cubic
